demand,demand_id,demand_lat,demand_lng,demand_name,supply,supply_id,supply_lat,supply_lng,supply_name,duration_min,distance_crowflies_km,distance_route_km
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,11.0688020038,0,51.4395379981,-0.47789743184,29 Avondale,170.622263603,170.622263603,170.622263603
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,5.19605207088,1,52.496908635,-1.14926122898,Peatling Parva,158.781640705,158.781640705,158.781640705
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,5.82771211771,2,51.7066157623,-2.58424907517,Spout Hill,27.4228810734,27.4228810734,27.4228810734
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,9.93232409259,3,51.3811961577,1.40381877333,42 Riverhead,301.507458651,301.507458651,301.507458651
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,7.748048636,4,52.6457151503,-2.73708467956, Shrewsbury,119.056343001,119.056343001,119.056343001
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,5.11589942057,5,53.8208971013,-0.156371425634,Flinton Rd,311.522629565,311.522629565,311.522629565
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,5.83669922532,6,52.4282795914,-0.160606046021,Meadow Ln,211.886792474,211.886792474,211.886792474
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,8.19906745816,7,52.4149977806,-3.91428985325,Aberystwyth SY23,114.879090631,114.879090631,114.879090631
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,6.49794622155,8,53.3123488431,-0.840348238574,Forewood Ln,239.047267033,239.047267033,239.047267033
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,6.57896311784,9,51.4645511255,-2.3455178696, Marshfield,42.3255056359,42.3255056359,42.3255056359
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,7.11338907158,10,51.8654909945,-0.147183671588,Raffin Green,194.515614008,194.515614008,194.515614008
0.685507623142,0,51.5817119554,-2.92593104204,23 Tennyson,4.32277564254,11,51.1308273697,-2.17151316871,Jobbers Cottage,72.6239403443,72.6239403443,72.6239403443
0.404171204636,1,52.8972193941,-3.33646864314, United,11.0688020038,0,51.4395379981,-0.47789743184,29 Avondale,253.970139019,253.970139019,253.970139019
0.404171204636,1,52.8972193941,-3.33646864314, United,5.19605207088,1,52.496908635,-1.14926122898,Peatling Parva,154.372621796,154.372621796,154.372621796
0.404171204636,1,52.8972193941,-3.33646864314, United,5.82771211771,2,51.7066157623,-2.58424907517,Spout Hill,142.025204518,142.025204518,142.025204518
0.404171204636,1,52.8972193941,-3.33646864314, United,9.93232409259,3,51.3811961577,1.40381877333,42 Riverhead,365.591671349,365.591671349,365.591671349
0.404171204636,1,52.8972193941,-3.33646864314, United,7.748048636,4,52.6457151503,-2.73708467956, Shrewsbury,49.1757823906,49.1757823906,49.1757823906
0.404171204636,1,52.8972193941,-3.33646864314, United,5.11589942057,5,53.8208971013,-0.156371425634,Flinton Rd,235.259092175,235.259092175,235.259092175
0.404171204636,1,52.8972193941,-3.33646864314, United,5.83669922532,6,52.4282795914,-0.160606046021,Meadow Ln,221.030900833,221.030900833,221.030900833
0.404171204636,1,52.8972193941,-3.33646864314, United,8.19906745816,7,52.4149977806,-3.91428985325,Aberystwyth SY23,66.3809444666,66.3809444666,66.3809444666
0.404171204636,1,52.8972193941,-3.33646864314, United,6.49794622155,8,53.3123488431,-0.840348238574,Forewood Ln,173.373096875,173.373096875,173.373096875
0.404171204636,1,52.8972193941,-3.33646864314, United,6.57896311784,9,51.4645511255,-2.3455178696, Marshfield,173.165123717,173.165123717,173.165123717
0.404171204636,1,52.8972193941,-3.33646864314, United,7.11338907158,10,51.8654909945,-0.147183671588,Raffin Green,245.536773214,245.536773214,245.536773214
0.404171204636,1,52.8972193941,-3.33646864314, United,4.32277564254,11,51.1308273697,-2.17151316871,Jobbers Cottage,212.115192605,212.115192605,212.115192605
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,11.0688020038,0,51.4395379981,-0.47789743184,29 Avondale,197.389475352,197.389475352,197.389475352
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,5.19605207088,1,52.496908635,-1.14926122898,Peatling Parva,185.435563961,185.435563961,185.435563961
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,5.82771211771,2,51.7066157623,-2.58424907517,Spout Hill,55.636820888,55.636820888,55.636820888
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,9.93232409259,3,51.3811961577,1.40381877333,42 Riverhead,328.457735172,328.457735172,328.457735172
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,7.748048636,4,52.6457151503,-2.73708467956, Shrewsbury,133.201607381,133.201607381,133.201607381
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,5.11589942057,5,53.8208971013,-0.156371425634,Flinton Rd,334.924421707,334.924421707,334.924421707
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,5.83669922532,6,52.4282795914,-0.160606046021,Meadow Ln,240.088142861,240.088142861,240.088142861
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,8.19906745816,7,52.4149977806,-3.91428985325,Aberystwyth SY23,109.419417639,109.419417639,109.419417639
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,6.49794622155,8,53.3123488431,-0.840348238574,Forewood Ln,262.492168772,262.492168772,262.492168772
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,6.57896311784,9,51.4645511255,-2.3455178696, Marshfield,67.6649623916,67.6649623916,67.6649623916
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,7.11338907158,10,51.8654909945,-0.147183671588,Raffin Green,222.881630314,222.881630314,222.881630314
0.406131435439,2,51.5029703832,-3.31798142355,M4 Pontyclun,4.32277564254,11,51.1308273697,-2.17151316871,Jobbers Cottage,89.9852171331,89.9852171331,89.9852171331
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,11.0688020038,0,51.4395379981,-0.47789743184,29 Avondale,108.930277977,108.930277977,108.930277977
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,5.19605207088,1,52.496908635,-1.14926122898,Peatling Parva,212.974828852,212.974828852,212.974828852
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,5.82771211771,2,51.7066157623,-2.58424907517,Spout Hill,257.544687317,257.544687317,257.544687317
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,9.93232409259,3,51.3811961577,1.40381877333,42 Riverhead,40.4868902637,40.4868902637,40.4868902637
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,7.748048636,4,52.6457151503,-2.73708467956, Shrewsbury,307.994520971,307.994520971,307.994520971
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,5.11589942057,5,53.8208971013,-0.156371425634,Flinton Rd,310.490987945,310.490987945,310.490987945
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,5.83669922532,6,52.4282795914,-0.160606046021,Meadow Ln,165.990099175,165.990099175,165.990099175
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,8.19906745816,7,52.4149977806,-3.91428985325,Aberystwyth SY23,368.252117566,368.252117566,368.252117566
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,6.49794622155,8,53.3123488431,-0.840348238574,Forewood Ln,274.263376042,274.263376042,274.263376042
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,6.57896311784,9,51.4645511255,-2.3455178696, Marshfield,236.301350763,236.301350763,236.301350763
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,7.11338907158,10,51.8654909945,-0.147183671588,Raffin Green,114.848920979,114.848920979,114.848920979
0.793331889953,3,51.121048651,0.998514630578,Southenay Ln,4.32277564254,11,51.1308273697,-2.17151316871,Jobbers Cottage,221.86670473,221.86670473,221.86670473
0.431423741959,4,51.995008648,-2.20909984393,Forthampton Gloucester,11.0688020038,0,51.4395379981,-0.47789743184,29 Avondale,134.613354925,134.613354925,134.613354925
0.431423741959,4,51.995008648,-2.20909984393,Forthampton Gloucester,5.19605207088,1,52.496908635,-1.14926122898,Peatling Parva,91.392877729,91.392877729,91.392877729
0.431423741959,4,51.995008648,-2.20909984393,Forthampton Gloucester,5.82771211771,2,51.7066157623,-2.58424907517,Spout Hill,41.1901013966,41.1901013966,41.1901013966
0.431423741959,4,51.995008648,-2.20909984393,Forthampton Gloucester,9.93232409259,3,51.3811961577,1.40381877333,42 Riverhead,258.943160545,258.943160545,258.943160545
0.431423741959,4,51.995008648,-2.20909984393,Forthampton Gloucester,7.748048636,4,52.6457151503,-2.73708467956, Shrewsbury,80.8333916184,80.8333916184,80.8333916184
