demand,demand_id,demand_lat,demand_lng,demand_name,supply,supply_id,supply_lat,supply_lng,supply_name,duration_min,distance_crowflies_km,distance_route_km
1.78711734527,0,54.3589151795,-1.50013580708,Moor Ln,23.1294542133,0,54.0061119397,-1.76518279881,W End,59.3833333333,42.8979470867,65.515
1.78711734527,0,54.3589151795,-1.50013580708,Moor Ln,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,83.6333333333,88.8183757404,123.339
1.78711734527,0,54.3589151795,-1.50013580708,Moor Ln,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,52.7333333333,44.2461213339,52.677
1.78711734527,0,54.3589151795,-1.50013580708,Moor Ln,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,78.2,49.4570179172,77.92
1.78711734527,0,54.3589151795,-1.50013580708,Moor Ln,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,272.1,345.697830335,434.703
1.78711734527,0,54.3589151795,-1.50013580708,Moor Ln,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,46.45,47.8685904438,66.486
0.847018186495,1,53.6558401488,-1.8033392612,36 Sunnyside,23.1294542133,0,54.0061119397,-1.76518279881,W End,67.85,39.0523865138,52.62
0.847018186495,1,53.6558401488,-1.8033392612,36 Sunnyside,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,61.2166666667,66.4255934404,83.688
0.847018186495,1,53.6558401488,-1.8033392612,36 Sunnyside,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,112.316666667,105.850275315,157.958
0.847018186495,1,53.6558401488,-1.8033392612,36 Sunnyside,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,107.15,106.771284604,142.226
0.847018186495,1,53.6558401488,-1.8033392612,36 Sunnyside,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,232.066666667,264.98881083,353.16
0.847018186495,1,53.6558401488,-1.8033392612,36 Sunnyside,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,102.016666667,128.455802672,167.91
2.15579486362,2,53.2719147864,-2.40354520722,Knutsford WA16,23.1294542133,0,54.0061119397,-1.76518279881,W End,105.033333333,91.9437533495,141.337
2.15579486362,2,53.2719147864,-2.40354520722,Knutsford WA16,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,112.416666667,115.61859709,164.185
2.15579486362,2,53.2719147864,-2.40354520722,Knutsford WA16,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,138.916666667,149.186602819,200.112
2.15579486362,2,53.2719147864,-2.40354520722,Knutsford WA16,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,158.35,165.135646541,222.723
2.15579486362,2,53.2719147864,-2.40354520722,Knutsford WA16,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,181.45,215.513085392,273.079
2.15579486362,2,53.2719147864,-2.40354520722,Knutsford WA16,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,153.2,181.019372681,248.407
2.17968377807,3,51.0501077563,0.31018325601,Wadhurst UK,23.1294542133,0,54.0061119397,-1.76518279881,W End,287.766666667,357.693382569,419.463
2.17968377807,3,51.0501077563,0.31018325601,Wadhurst UK,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,249.766666667,301.721322166,374.749
2.17968377807,3,51.0501077563,0.31018325601,Wadhurst UK,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,320.383333333,425.265797317,482.905
2.17968377807,3,51.0501077563,0.31018325601,Wadhurst UK,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,315.233333333,377.536522886,467.173
2.17968377807,3,51.0501077563,0.31018325601,Wadhurst UK,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,200.566666667,217.52400817,286.994
2.17968377807,3,51.0501077563,0.31018325601,Wadhurst UK,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,310.083333333,430.645246298,492.856
1.90480022382,4,54.9617453678,-2.75573257282, Brampton,23.1294542133,0,54.0061119397,-1.76518279881,W End,135.883333333,124.199354308,175.422
1.90480022382,4,54.9617453678,-2.75573257282, Brampton,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,169.583333333,191.505145575,249.956
1.90480022382,4,54.9617453678,-2.75573257282, Brampton,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,82.9833333333,61.0452467524,75.856
1.90480022382,4,54.9617453678,-2.75573257282, Brampton,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,157.983333333,145.067411129,198.992
1.90480022382,4,54.9617453678,-2.75573257282, Brampton,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,303.733333333,402.115336371,486.9
1.90480022382,4,54.9617453678,-2.75573257282, Brampton,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,88.8166666667,90.3806193195,118.966
1.13567914148,5,51.9451410556,-1.20911538403,B430 Bicester,23.1294542133,0,54.0061119397,-1.76518279881,W End,193.716666667,232.294328245,298.536
1.13567914148,5,51.9451410556,-1.20911538403,B430 Bicester,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,154.533333333,194.519086218,253.713
1.13567914148,5,51.9451410556,-1.20911538403,B430 Bicester,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,226.333333333,300.192920904,361.978
1.13567914148,5,51.9451410556,-1.20911538403,B430 Bicester,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,221.183333333,273.029419235,346.246
1.13567914148,5,51.9451410556,-1.20911538403,B430 Bicester,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,127.016666667,126.641891044,159.277
1.13567914148,5,51.9451410556,-1.20911538403,B430 Bicester,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,216.033333333,315.995094276,371.929
2.08471610932,6,53.8751716894,-2.4360425507,Twitter Ln,23.1294542133,0,54.0061119397,-1.76518279881,W End,52.9333333333,46.3855529254,54.37
2.08471610932,6,53.8751716894,-2.4360425507,Twitter Ln,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,117.033333333,110.165298336,159.063
2.08471610932,6,53.8751716894,-2.4360425507,Twitter Ln,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,126.95,84.1255249785,152.904
2.08471610932,6,53.8751716894,-2.4360425507,Twitter Ln,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,158.883333333,124.403150795,165.314
2.08471610932,6,53.8751716894,-2.4360425507,Twitter Ln,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,242.1,282.093050709,360.407
2.08471610932,6,53.8751716894,-2.4360425507,Twitter Ln,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,132.383333333,122.137259326,169.796
2.17082597958,7,51.9022818054,-4.08113710273, Carmarthen,23.1294542133,0,54.0061119397,-1.76518279881,W End,291.733333333,281.0272822,366.461
2.17082597958,7,51.9022818054,-4.08113710273, Carmarthen,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,294.516666667,296.494671116,426.409
2.17082597958,7,51.9022818054,-4.08113710273, Carmarthen,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,325.616666667,328.970843845,425.236
2.17082597958,7,51.9022818054,-4.08113710273, Carmarthen,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,345.05,355.059877536,447.847
2.17082597958,7,51.9022818054,-4.08113710273, Carmarthen,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,132.0,109.955754464,188.945
2.17082597958,7,51.9022818054,-4.08113710273, Carmarthen,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,339.9,367.454511187,473.531
2.46465878533,8,50.9304992534,-4.10221523985,Beaford Winkleigh,23.1294542133,0,54.0061119397,-1.76518279881,W End,349.933333333,377.137829183,527.973
2.46465878533,8,50.9304992534,-4.10221523985,Beaford Winkleigh,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,310.75,379.407229955,483.15
2.46465878533,8,50.9304992534,-4.10221523985,Beaford Winkleigh,16.9967398052,2,54.5962508213,-2.04799316874,Bail Hill,382.55,430.686491803,591.415
2.46465878533,8,50.9304992534,-4.10221523985,Beaford Winkleigh,23.2333937707,3,54.3830082376,-0.740023662966,Hunt House,377.383333333,446.252354496,575.683
2.46465878533,8,50.9304992534,-4.10221523985,Beaford Winkleigh,24.8447623605,4,51.3472769719,-2.76685682385,Half Yard,109.9,104.301666508,136.603
2.46465878533,8,50.9304992534,-4.10221523985,Beaford Winkleigh,9.24643484729,5,54.7835489007,-1.38164204679,Pesspool Ln,372.233333333,466.071146148,601.367
1.17483631007,9,51.5235422587,0.582394976493,30-32 Sydervelt,23.1294542133,0,54.0061119397,-1.76518279881,W End,255.416666667,318.372035429,377.903
1.17483631007,9,51.5235422587,0.582394976493,30-32 Sydervelt,9.08667111725,1,53.6758912692,-0.798627332768,Old Ln,217.416666667,257.087812566,333.189
