demand,demand_id,demand_lat,demand_lng,demand_name,supply,supply_id,supply_lat,supply_lng,supply_name,duration_min,distance_crowflies_km,distance_route_km
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,8.61734372647,0,52.554894192,0.61728169589, Thetford,65.7833333333,51.4059854364,69.995
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,14.9009025178,1,54.0809097476,-1.45916920629, York,144.583333333,187.328337462,223.714
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,126.483333333,133.87738803,197.907
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,97.5166666667,85.1323569699,114.142
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,125.35,117.946958688,169.786
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,117.05,110.211700743,158.405
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,96.1666666667,89.2782939752,105.795
0.458501616942,0,52.5943110605,-0.138275105386,38 Willow,6.10625331046,7,52.4226005167,-1.23701225727, United,75.85,76.9878104971,97.948
0.546332086893,1,51.3183922272,0.605384993545,Cox St,8.61734372647,0,52.554894192,0.61728169589, Thetford,131.166666667,137.586670199,199.919
0.546332086893,1,51.3183922272,0.605384993545,Cox St,14.9009025178,1,54.0809097476,-1.45916920629, York,247.833333333,337.508226729,398.769
0.546332086893,1,51.3183922272,0.605384993545,Cox St,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,229.75,284.50643561,372.962
0.546332086893,1,51.3183922272,0.605384993545,Cox St,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,139.583333333,136.236686539,215.878
0.546332086893,1,51.3183922272,0.605384993545,Cox St,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,126.983333333,102.708760284,176.244
0.546332086893,1,51.3183922272,0.605384993545,Cox St,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,220.3,261.036659384,333.461
0.546332086893,1,51.3183922272,0.605384993545,Cox St,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,219.3,237.264971683,327.135
0.546332086893,1,51.3183922272,0.605384993545,Cox St,6.10625331046,7,52.4226005167,-1.23701225727, United,146.333333333,176.584051252,219.611
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,8.61734372647,0,52.554894192,0.61728169589, Thetford,251.65,277.833739935,368.506
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,14.9009025178,1,54.0809097476,-1.45916920629, York,319.65,383.801247755,494.164
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,300.4,356.977262494,468.248
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,260.066666667,296.860303039,384.465
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,261.766666667,284.555116504,370.341
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,302.833333333,334.194496773,439.802
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,301.833333333,329.804522079,433.476
0.537490581781,2,50.6445315336,-1.96740448473,Agglestone Rd,6.10625331046,7,52.4226005167,-1.23701225727, United,204.433333333,204.137883348,272.398
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,8.61734372647,0,52.554894192,0.61728169589, Thetford,151.8,190.60651533,238.296
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,14.9009025178,1,54.0809097476,-1.45916920629, York,265.183333333,360.354550748,434.723
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,245.933333333,315.789648123,408.807
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,160.2,198.63072562,254.255
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,147.616666667,173.151770863,214.62
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,240.933333333,291.556607489,371.837
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,239.933333333,274.714226847,365.512
0.578532886977,3,50.9273592303,-0.245012837621,5 Blackstone,6.10625331046,7,52.4226005167,-1.23701225727, United,146.983333333,179.905641955,227.51
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,8.61734372647,0,52.554894192,0.61728169589, Thetford,243.466666667,263.829423099,393.797
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,14.9009025178,1,54.0809097476,-1.45916920629, York,125.716666667,128.797805016,177.631
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,127.15,161.918031638,185.71
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,251.883333333,296.870556051,409.756
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,273.583333333,333.242571958,425.309
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,143.95,160.197775142,209.649
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,172.7,190.946276713,246.346
0.318834328699,4,53.4085801901,-3.04901606977,210 Dock,6.10625331046,7,52.4226005167,-1.23701225727, United,135.45,163.934408733,221.97
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,8.61734372647,0,52.554894192,0.61728169589, Thetford,191.4,202.554222216,247.735
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,14.9009025178,1,54.0809097476,-1.45916920629, York,307.816666667,389.0086047,480.337
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,288.55,340.603721507,454.42
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,199.8,203.769468068,263.695
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,187.216666667,169.717684231,224.06
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,280.533333333,316.551320404,381.277
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,279.533333333,296.299484017,374.951
0.499235033555,5,50.7472826326,0.268562422541,Foyle Way,6.10625331046,7,52.4226005167,-1.23701225727, United,189.616666667,213.559560816,273.123
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,8.61734372647,0,52.554894192,0.61728169589, Thetford,219.433333333,235.373948473,336.026
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,14.9009025178,1,54.0809097476,-1.45916920629, York,212.916666667,262.559286003,338.493
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,193.666666667,251.245468685,312.577
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,227.85,265.541590466,351.985
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,249.55,277.142663404,367.537
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,198.783333333,232.237925002,315.333
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,207.166666667,240.321123639,301.231
0.333918134397,6,51.8262735229,-2.61531027169,Folly Ln,6.10625331046,7,52.4226005167,-1.23701225727, United,111.4,115.338615456,164.199
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,8.61734372647,0,52.554894192,0.61728169589, Thetford,156.183333333,188.882079237,241.275
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,14.9009025178,1,54.0809097476,-1.45916920629, York,271.266666667,356.680044442,422.738
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,9.32667535402,2,53.7538483049,-0.673157475992,Wallingfen Ln,252.0,312.517302805,396.822
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,12.0848969452,3,52.5026302081,1.10769754617,Chapel View,164.6,197.647561591,257.235
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,15.5875781779,4,52.100816045,1.39350916274, Woodbridge,152.016666667,173.203381588,217.6
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,15.3899713329,5,53.5366583771,-0.645085568358,Holme Ln,245.333333333,288.280717758,374.817
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,11.9499708592,6,53.3963568019,-0.177074805021,Binbrook Ln,244.316666667,271.806804137,368.491
0.272690775559,7,50.9542032687,-0.294746417058, Horsham,6.10625331046,7,52.4226005167,-1.23701225727, United,153.05,175.838683483,215.525
0.211504732118,8,52.5155093263,0.0480870690973, Doddington,8.61734372647,0,52.554894192,0.61728169589, Thetford,55.3166666667,38.8686128734,55.935
